130.374	58.988
130.524	59.0559
130.674	59.1238
130.824	59.1916
130.974	59.2595
131.124	59.3274
131.273	59.3953
131.423	59.4631
131.573	59.531
131.723	59.5989
131.873	59.6668
132.023	59.7347
132.173	59.8025
132.323	59.8704
132.473	59.9383
132.623	60.0062
132.773	60.074
132.923	60.1419
133.072	60.2098
133.222	60.2777
133.372	60.3455
133.522	60.4134
133.672	60.4813
133.822	60.5492
133.972	60.617
134.122	60.6849
134.272	60.7528
134.422	60.8207
134.572	60.8886
134.721	60.9564
134.871	61.0243
135.021	61.0922
135.171	61.1601
135.321	61.2279
135.471	61.2958
135.621	61.3637
135.771	61.4316
135.921	61.4994
136.071	61.5673
136.221	61.6352
136.37	61.7031
136.52	61.7709
136.67	61.8388
136.82	61.9067
136.97	61.9746
137.12	62.0424
137.27	62.1103
137.42	62.1782
137.57	62.2461
137.72	62.314
137.87	62.3818
138.02	62.4497
138.169	62.5176
138.319	62.5855
138.469	62.6533
138.619	62.7212
138.769	62.7891
138.919	62.857
139.069	62.9248
139.219	62.9927
139.369	63.0606
139.519	63.1285
139.669	63.1963
139.818	63.2642
139.968	63.3321
140.118	63.4
140.268	63.4679
140.418	63.5357
140.568	63.6036
140.718	63.6715
140.868	63.7394
141.018	63.8072
141.168	63.8751
141.318	63.943
141.468	64.0109
141.617	64.0787
141.767	64.1466
141.917	64.2145
142.067	64.2824
142.217	64.3502
142.367	64.4181
142.517	64.486
142.667	64.5539
142.817	64.6217
142.967	64.6896
143.117	64.7575
143.266	64.8254
143.416	64.8933
143.566	64.9611
143.716	65.029
143.866	65.0969
144.016	65.1648
144.166	65.2326
144.316	65.3005
144.466	65.3684
144.616	65.4363
144.766	65.5041
144.916	65.572
145.065	65.6399
145.215	65.7078
145.365	65.7756
145.515	65.8435
145.665	65.9114
145.815	65.9793
145.965	66.0471
146.115	66.115
146.265	66.1829
146.415	66.2508
146.565	66.3187
146.714	66.3865
146.864	66.4544
147.014	66.5223
147.164	66.5902
147.314	66.658
147.464	66.7259
147.614	66.7938
147.764	66.8617
147.914	66.9295
148.064	66.9974
148.214	67.0653
148.364	67.1332
148.513	67.201
148.663	67.2689
148.813	67.3368
148.963	67.4047
149.113	67.4725
149.263	67.5404
149.413	67.6083
149.563	67.6762
149.713	67.7441
149.863	67.8119
150.013	67.8798
150.162	67.9477
150.312	68.0156
150.462	68.0834
150.612	68.1513
150.762	68.2192
150.912	68.2871
151.062	68.3549
151.212	68.4228
151.362	68.4907
151.512	68.5586
151.662	68.6264
151.812	68.6943
151.961	68.7622
152.111	68.8301
152.261	68.898
152.411	68.9658
152.561	69.0337
152.711	69.1016
152.861	69.1695
153.011	69.2373
153.161	69.3052
153.311	69.3731
153.461	69.441
153.61	69.5088
153.76	69.5767
153.91	69.6446
154.06	69.7125
154.21	69.7803
154.36	69.8482
154.51	69.9161
154.66	69.984
154.81	70.0518
154.96	70.1197
155.11	70.1876
155.259	70.2555
155.409	70.3234
155.559	70.3912
155.709	70.4591
155.859	70.527
156.009	70.5949
156.159	70.6627
156.309	70.7306
156.459	70.7985
156.609	70.8664
156.759	70.9342
156.909	71.0021
157.058	71.07
157.208	71.1379
157.358	71.2057
157.508	71.2736
157.658	71.3415
157.808	71.4094
157.958	71.4772
158.108	71.5451
158.258	71.613
158.408	71.6809
158.558	71.7488
158.707	71.8166
158.857	71.8845
159.007	71.9524
159.157	72.0203
159.307	72.0881
159.457	72.156
159.607	72.2239
159.757	72.2918
159.907	72.3596
160.057	72.4275
160.207	72.4954
160.357	72.5633
160.506	72.6311
160.656	72.699
160.806	72.7669
160.956	72.8348
161.106	72.9026
161.256	72.9705
161.406	73.0384
161.556	73.1063
161.706	73.1742
161.856	73.242
162.006	73.3099
162.155	73.3778
162.305	73.4457
162.455	73.5135
162.605	73.5814
162.755	73.6493
162.905	73.7172
163.055	73.785
163.205	73.8529
163.355	73.9208
163.505	73.9887
163.655	74.0565
163.805	74.1244
163.954	74.1923
164.104	74.2602
